relative_path,format,geometry_blocks,atom_count,composition,ordered_elements_sha256,transition_metal_positions_1based,cat_id_from_filename,ps_id_from_filename,stage_from_filename,blank_line_count,metadata_line_count,parse_status
MD_configurations/cat-41_pho-37_initial.txt,headerless element-x-y-z,1,156,Br:1;C:70;Cl:2;Cu:1;Fe:1;H:72;N:7;P:2,d6657262293d820c3cdfce2beab1a48b12ff5122d4f2f8a6b97e1f0767555617,Fe:41;Cu:47,41,37,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-41_pho-38_final.txt,headerless element-x-y-z,1,159,Br:1;C:71;Cl:2;Cu:1;Fe:1;H:74;N:7;P:2,32e3cda55cd872fe925c6d91a7458f7369119755ffc0468725af78ededeee99f,Fe:41;Cu:47,41,38,final,0,0,all rows finite element-x-y-z
MD_configurations/cat-41_pho-38_initial.txt,headerless element-x-y-z,1,159,Br:1;C:71;Cl:2;Cu:1;Fe:1;H:74;N:7;P:2,32e3cda55cd872fe925c6d91a7458f7369119755ffc0468725af78ededeee99f,Fe:41;Cu:47,41,38,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-41_pho-39_final.txt,headerless element-x-y-z,1,162,Br:1;C:72;Cl:2;Cu:1;Fe:1;H:76;N:7;P:2,5cbd2e53fd76e8f90b0d1517b9f019b23a3d83d82809cd37b1c71654835535f0,Fe:41;Cu:47,41,39,final,0,0,all rows finite element-x-y-z
MD_configurations/cat-41_pho-39_initial.txt,headerless element-x-y-z,1,162,Br:1;C:72;Cl:2;Cu:1;Fe:1;H:76;N:7;P:2,5cbd2e53fd76e8f90b0d1517b9f019b23a3d83d82809cd37b1c71654835535f0,Fe:41;Cu:47,41,39,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-41_pho-3_final.txt,headerless element-x-y-z,1,163,Br:1;C:79;Cl:2;Cu:1;Fe:1;H:68;N:7;O:1;P:2;S:1,d275f4a1f46ead8c0f5a3ff854c2d32f8ec875b5a76be108f76f43ce6c53f2af,Fe:41;Cu:47,41,3,final,0,0,all rows finite element-x-y-z
MD_configurations/cat-41_pho-3_initial.txt,headerless element-x-y-z,1,163,Br:1;C:79;Cl:2;Cu:1;Fe:1;H:68;N:7;O:1;P:2;S:1,d275f4a1f46ead8c0f5a3ff854c2d32f8ec875b5a76be108f76f43ce6c53f2af,Fe:41;Cu:47,41,3,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-41_pho-40_final.txt,headerless element-x-y-z,1,163,Br:1;C:75;Cl:2;Cu:1;Fe:1;H:74;N:7;P:2,c5c6423d7d2b34e26f8e70312965f65e711b385db63dc21d1b4f9a4de322a51f,Fe:41;Cu:47,41,40,final,0,0,all rows finite element-x-y-z
MD_configurations/cat-41_pho-40_initial.txt,headerless element-x-y-z,1,163,Br:1;C:75;Cl:2;Cu:1;Fe:1;H:74;N:7;P:2,c5c6423d7d2b34e26f8e70312965f65e711b385db63dc21d1b4f9a4de322a51f,Fe:41;Cu:47,41,40,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-41_pho-41_final.txt,headerless element-x-y-z,1,185,Br:1;C:80;Cl:2;Cu:1;Fe:1;H:70;N:7;Na:4;O:13;P:2;S:4,6cb23ca3ed244e791505ce61c43f2b78964cdf872ebf2f682eaad9807c091fbc,Fe:45;Cu:51,41,41,final,0,0,all rows finite element-x-y-z
MD_configurations/cat-41_pho-41_initial.txt,headerless element-x-y-z,1,185,Br:1;C:80;Cl:2;Cu:1;Fe:1;H:70;N:7;Na:4;O:13;P:2;S:4,6cb23ca3ed244e791505ce61c43f2b78964cdf872ebf2f682eaad9807c091fbc,Fe:45;Cu:51,41,41,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-41_pho-4_final.txt,headerless element-x-y-z,1,177,Br:1;C:83;Cl:2;Cu:1;Fe:1;H:76;N:7;O:3;P:2;S:1,ce0ce4e724a2d315e0414b473f8e1d1dc4dc4d39d6ff72b71c512edf8c21c936,Fe:41;Cu:47,41,4,final,0,0,all rows finite element-x-y-z
MD_configurations/cat-41_pho-4_initial.txt,headerless element-x-y-z,1,177,Br:1;C:83;Cl:2;Cu:1;Fe:1;H:76;N:7;O:3;P:2;S:1,ce0ce4e724a2d315e0414b473f8e1d1dc4dc4d39d6ff72b71c512edf8c21c936,Fe:41;Cu:47,41,4,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-41_pho-5_final.txt,headerless element-x-y-z,1,144,Br:1;C:66;Cl:2;Cu:1;Fe:1;H:64;N:7;P:2,d4b1f74d933537df003df8214ed9f50a2384d54d10a736d1d5620491a616dd97,Fe:41;Cu:47,41,5,final,0,0,all rows finite element-x-y-z
MD_configurations/cat-41_pho-5_initial.txt,headerless element-x-y-z,1,144,Br:1;C:66;Cl:2;Cu:1;Fe:1;H:64;N:7;P:2,d4b1f74d933537df003df8214ed9f50a2384d54d10a736d1d5620491a616dd97,Fe:41;Cu:47,41,5,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-41_pho-6_final.txt,headerless element-x-y-z,1,147,Br:1;C:67;Cl:2;Cu:1;Fe:1;H:66;N:7;P:2,c3739b0f7afc5c30857d235aeec6ae9fbded3a0871d43354e743e63c6dbf9740,Fe:41;Cu:47,41,6,final,0,0,all rows finite element-x-y-z
MD_configurations/cat-41_pho-6_initial.txt,headerless element-x-y-z,1,147,Br:1;C:67;Cl:2;Cu:1;Fe:1;H:66;N:7;P:2,c3739b0f7afc5c30857d235aeec6ae9fbded3a0871d43354e743e63c6dbf9740,Fe:41;Cu:47,41,6,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-41_pho-7_final.txt,headerless element-x-y-z,1,150,Br:1;C:68;Cl:2;Cu:1;Fe:1;H:68;N:7;P:2,ecf00a41d0b761a7c65d9e3d6f185f2f505228bee5ce408b553de09a33712302,Fe:41;Cu:47,41,7,final,0,0,all rows finite element-x-y-z
MD_configurations/cat-41_pho-7_initial.txt,headerless element-x-y-z,1,150,Br:1;C:68;Cl:2;Cu:1;Fe:1;H:68;N:7;P:2,ecf00a41d0b761a7c65d9e3d6f185f2f505228bee5ce408b553de09a33712302,Fe:41;Cu:47,41,7,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-41_pho-8_final.txt,headerless element-x-y-z,1,151,Br:1;C:71;Cl:2;Cu:1;Fe:1;H:66;N:7;P:2,47589f6def1c1e14501e9174fac3c3e2f3d651ae254c7413d6e6ca6e3389737e,Fe:41;Cu:47,41,8,final,0,0,all rows finite element-x-y-z
MD_configurations/cat-41_pho-8_initial.txt,headerless element-x-y-z,1,151,Br:1;C:71;Cl:2;Cu:1;Fe:1;H:66;N:7;P:2,47589f6def1c1e14501e9174fac3c3e2f3d651ae254c7413d6e6ca6e3389737e,Fe:41;Cu:47,41,8,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-41_pho-9_final.txt,headerless element-x-y-z,1,143,Br:1;C:66;Cl:2;Cu:1;Fe:1;H:62;N:7;O:1;P:2,26885a703493212905719fb621cfc1625f5babe627226b9868a1a23c5c8636ae,Fe:41;Cu:47,41,9,final,0,0,all rows finite element-x-y-z
MD_configurations/cat-41_pho-9_initial.txt,headerless element-x-y-z,1,143,Br:1;C:66;Cl:2;Cu:1;Fe:1;H:62;N:7;O:1;P:2,26885a703493212905719fb621cfc1625f5babe627226b9868a1a23c5c8636ae,Fe:41;Cu:47,41,9,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-42_pho-10_final.txt,headerless element-x-y-z,1,136,Br:3;C:63;Cu:1;Fe:1;H:58;N:7;O:1;P:2,dbeab94eb4cf742fe3589df0a54aeb99f2fe5523bd42a9a9d8c3582349d3c1e1,Fe:41;Cu:47,42,10,final,0,0,all rows finite element-x-y-z
MD_configurations/cat-42_pho-10_initial.txt,headerless element-x-y-z,1,136,Br:3;C:63;Cu:1;Fe:1;H:58;N:7;O:1;P:2,dbeab94eb4cf742fe3589df0a54aeb99f2fe5523bd42a9a9d8c3582349d3c1e1,Fe:41;Cu:47,42,10,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-42_pho-11_final.txt,headerless element-x-y-z,1,137,Br:3;C:65;Cu:1;Fe:1;H:56;N:7;O:1;P:2;S:1,714010619e064d340e58a5c8f6583d520e8281de0bd88eeee7c1bbf03d3f9d42,Fe:41;Cu:47,42,11,final,0,0,all rows finite element-x-y-z
MD_configurations/cat-42_pho-11_initial.txt,headerless element-x-y-z,1,137,Br:3;C:65;Cu:1;Fe:1;H:56;N:7;O:1;P:2;S:1,714010619e064d340e58a5c8f6583d520e8281de0bd88eeee7c1bbf03d3f9d42,Fe:41;Cu:47,42,11,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-42_pho-12_final.txt,headerless element-x-y-z,1,151,Br:3;C:69;Cu:1;Fe:1;H:64;N:7;O:3;P:2;S:1,d0cc371495a12d4641d7de693e32aa8aeec7e3c106ca3139d18d8de2aeb9d214,Fe:41;Cu:47,42,12,final,0,0,all rows finite element-x-y-z
MD_configurations/cat-42_pho-12_initial.txt,headerless element-x-y-z,1,151,Br:3;C:69;Cu:1;Fe:1;H:64;N:7;O:3;P:2;S:1,d0cc371495a12d4641d7de693e32aa8aeec7e3c106ca3139d18d8de2aeb9d214,Fe:41;Cu:47,42,12,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-42_pho-13_final.txt,headerless element-x-y-z,1,118,Br:3;C:52;Cu:1;Fe:1;H:52;N:7;P:2,2ee7797bbd56db0b76484ec2c4c9676d1b7598d9182873cfdee944d7816e9d8a,Fe:41;Cu:47,42,13,final,0,0,all rows finite element-x-y-z
MD_configurations/cat-42_pho-13_initial.txt,headerless element-x-y-z,1,118,Br:3;C:52;Cu:1;Fe:1;H:52;N:7;P:2,2ee7797bbd56db0b76484ec2c4c9676d1b7598d9182873cfdee944d7816e9d8a,Fe:41;Cu:47,42,13,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-42_pho-14_final.txt,headerless element-x-y-z,1,121,Br:3;C:53;Cu:1;Fe:1;H:54;N:7;P:2,f38008372cd3572549c882b28c5c919b30509063fe4b87afa1dec0ee19581bb2,Fe:41;Cu:47,42,14,final,0,0,all rows finite element-x-y-z
MD_configurations/cat-42_pho-14_initial.txt,headerless element-x-y-z,1,121,Br:3;C:53;Cu:1;Fe:1;H:54;N:7;P:2,f38008372cd3572549c882b28c5c919b30509063fe4b87afa1dec0ee19581bb2,Fe:41;Cu:47,42,14,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-42_pho-15_final.txt,headerless element-x-y-z,1,124,Br:3;C:54;Cu:1;Fe:1;H:56;N:7;P:2,3d28155254a1ad2aa969e38f47706bb16c580ecdbd0048c2cbdec6fd2d1b6c17,Fe:41;Cu:47,42,15,final,0,0,all rows finite element-x-y-z
MD_configurations/cat-42_pho-15_initial.txt,headerless element-x-y-z,1,124,Br:3;C:54;Cu:1;Fe:1;H:56;N:7;P:2,3d28155254a1ad2aa969e38f47706bb16c580ecdbd0048c2cbdec6fd2d1b6c17,Fe:41;Cu:47,42,15,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-42_pho-16_final.txt,headerless element-x-y-z,1,125,Br:3;C:57;Cu:1;Fe:1;H:54;N:7;P:2,7939571b20d767807786f949435b9947bfebbf7b34ab9ed194b5f7cbd22d270f,Fe:41;Cu:47,42,16,final,0,0,all rows finite element-x-y-z
MD_configurations/cat-42_pho-16_initial.txt,headerless element-x-y-z,1,125,Br:3;C:57;Cu:1;Fe:1;H:54;N:7;P:2,7939571b20d767807786f949435b9947bfebbf7b34ab9ed194b5f7cbd22d270f,Fe:41;Cu:47,42,16,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-42_pho-17_final.txt,headerless element-x-y-z,1,149,Br:3;C:68;Cu:1;Fe:1;H:66;N:7;O:1;P:2,1b78df48ae4eb5e926466391b624412f1858ddea63ad76f8180627a805e9d08d,Fe:41;Cu:47,42,17,final,0,0,all rows finite element-x-y-z
MD_configurations/cat-42_pho-17_initial.txt,headerless element-x-y-z,1,149,Br:3;C:68;Cu:1;Fe:1;H:66;N:7;O:1;P:2,1b78df48ae4eb5e926466391b624412f1858ddea63ad76f8180627a805e9d08d,Fe:41;Cu:47,42,17,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-42_pho-18_final.txt,headerless element-x-y-z,1,142,Br:3;C:65;Cu:1;Fe:1;H:62;N:7;O:1;P:2,1c4c42ef1f98197514f43b08a29dbbcfb6777d015d292c7ffa5bc24b4579c898,Fe:41;Cu:47,42,18,final,0,0,all rows finite element-x-y-z
MD_configurations/cat-42_pho-18_initial.txt,headerless element-x-y-z,1,142,Br:3;C:65;Cu:1;Fe:1;H:62;N:7;O:1;P:2,1c4c42ef1f98197514f43b08a29dbbcfb6777d015d292c7ffa5bc24b4579c898,Fe:41;Cu:47,42,18,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-42_pho-19_final.txt,headerless element-x-y-z,1,143,Br:3;C:67;Cu:1;Fe:1;H:60;N:7;O:1;P:2;S:1,27062353e0b5ce2b00ec5628af4fec125f37578d604b4cdffe156460a87de3f7,Fe:41;Cu:47,42,19,final,0,0,all rows finite element-x-y-z
MD_configurations/cat-42_pho-19_initial.txt,headerless element-x-y-z,1,143,Br:3;C:67;Cu:1;Fe:1;H:60;N:7;O:1;P:2;S:1,27062353e0b5ce2b00ec5628af4fec125f37578d604b4cdffe156460a87de3f7,Fe:41;Cu:47,42,19,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-42_pho-1_final.txt,headerless element-x-y-z,1,169,Br:3;C:80;Cu:1;Fe:1;H:74;N:7;O:1;P:2,afa871fef9d8434f529d21246569533915fa6e60512958c08c4bda2d4dfcac43,Fe:41;Cu:47,42,1,final,0,0,all rows finite element-x-y-z
MD_configurations/cat-42_pho-1_initial.txt,headerless element-x-y-z,1,169,Br:3;C:80;Cu:1;Fe:1;H:74;N:7;O:1;P:2,afa871fef9d8434f529d21246569533915fa6e60512958c08c4bda2d4dfcac43,Fe:41;Cu:47,42,1,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-42_pho-20_final.txt,headerless element-x-y-z,1,157,Br:3;C:71;Cu:1;Fe:1;H:68;N:7;O:3;P:2;S:1,ddb90364a157eb038515187641c1f702f35c4e92f326644df23184399e7f8a39,Fe:41;Cu:47,42,20,final,0,0,all rows finite element-x-y-z
MD_configurations/cat-42_pho-20_initial.txt,headerless element-x-y-z,1,157,Br:3;C:71;Cu:1;Fe:1;H:68;N:7;O:3;P:2;S:1,ddb90364a157eb038515187641c1f702f35c4e92f326644df23184399e7f8a39,Fe:41;Cu:47,42,20,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-42_pho-21_final.txt,headerless element-x-y-z,1,124,Br:3;C:54;Cu:1;Fe:1;H:56;N:7;P:2,95adc7d4a112b877587166293f153ba5a3e6f8f06b982ba16b47741c85ae10f8,Fe:41;Cu:47,42,21,final,0,0,all rows finite element-x-y-z
MD_configurations/cat-42_pho-21_initial.txt,headerless element-x-y-z,1,124,Br:3;C:54;Cu:1;Fe:1;H:56;N:7;P:2,95adc7d4a112b877587166293f153ba5a3e6f8f06b982ba16b47741c85ae10f8,Fe:41;Cu:47,42,21,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-42_pho-22_final.txt,headerless element-x-y-z,1,127,Br:3;C:55;Cu:1;Fe:1;H:58;N:7;P:2,81f3c32bbce9c52efef162cc7f292ffb8ef255713cdfdd89cb3aa620e5b4f39b,Fe:41;Cu:47,42,22,final,0,0,all rows finite element-x-y-z
MD_configurations/cat-42_pho-22_initial.txt,headerless element-x-y-z,1,127,Br:3;C:55;Cu:1;Fe:1;H:58;N:7;P:2,81f3c32bbce9c52efef162cc7f292ffb8ef255713cdfdd89cb3aa620e5b4f39b,Fe:41;Cu:47,42,22,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-42_pho-23_final.txt,headerless element-x-y-z,1,130,Br:3;C:56;Cu:1;Fe:1;H:60;N:7;P:2,67791955f715e74990a9da2511afec4d33577ccf0f274ff3e453eed01e6fbd39,Fe:41;Cu:47,42,23,final,0,0,all rows finite element-x-y-z
MD_configurations/cat-42_pho-23_initial.txt,headerless element-x-y-z,1,130,Br:3;C:56;Cu:1;Fe:1;H:60;N:7;P:2,67791955f715e74990a9da2511afec4d33577ccf0f274ff3e453eed01e6fbd39,Fe:41;Cu:47,42,23,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-42_pho-24_final.txt,headerless element-x-y-z,1,131,Br:3;C:59;Cu:1;Fe:1;H:58;N:7;P:2,23d8bf7923b164c58dd8a638bc52f06165882df3f2efc317b40bd24ac64e4963,Fe:41;Cu:47,42,24,final,0,0,all rows finite element-x-y-z
MD_configurations/cat-42_pho-24_initial.txt,headerless element-x-y-z,1,131,Br:3;C:59;Cu:1;Fe:1;H:58;N:7;P:2,23d8bf7923b164c58dd8a638bc52f06165882df3f2efc317b40bd24ac64e4963,Fe:41;Cu:47,42,24,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-42_pho-25_final.txt,headerless element-x-y-z,1,163,Br:3;C:78;Cu:1;Fe:1;H:70;N:7;O:1;P:2,f342e910531b15a592ac12db2a8fa92eeda2f336837b0384ff754556de2c53d2,Fe:41;Cu:47,42,25,final,0,0,all rows finite element-x-y-z
MD_configurations/cat-42_pho-25_initial.txt,headerless element-x-y-z,1,163,Br:3;C:78;Cu:1;Fe:1;H:70;N:7;O:1;P:2,f342e910531b15a592ac12db2a8fa92eeda2f336837b0384ff754556de2c53d2,Fe:41;Cu:47,42,25,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-42_pho-26_final.txt,headerless element-x-y-z,1,156,Br:3;C:75;Cu:1;Fe:1;H:66;N:7;O:1;P:2,11b5164da878c0da7dbd00b0dd4cfcc790be61d07b8ef35fb52088f71c1922d5,Fe:41;Cu:47,42,26,final,0,0,all rows finite element-x-y-z
MD_configurations/cat-42_pho-26_initial.txt,headerless element-x-y-z,1,156,Br:3;C:75;Cu:1;Fe:1;H:66;N:7;O:1;P:2,11b5164da878c0da7dbd00b0dd4cfcc790be61d07b8ef35fb52088f71c1922d5,Fe:41;Cu:47,42,26,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-42_pho-27_final.txt,headerless element-x-y-z,1,157,Br:3;C:77;Cu:1;Fe:1;H:64;N:7;O:1;P:2;S:1,0dedb1217229e14dad0a6868a5251b758952d8ab75224f8a4da86ad875a6352d,Fe:41;Cu:47,42,27,final,0,0,all rows finite element-x-y-z
MD_configurations/cat-42_pho-27_initial.txt,headerless element-x-y-z,1,157,Br:3;C:77;Cu:1;Fe:1;H:64;N:7;O:1;P:2;S:1,0dedb1217229e14dad0a6868a5251b758952d8ab75224f8a4da86ad875a6352d,Fe:41;Cu:47,42,27,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-42_pho-28_final.txt,headerless element-x-y-z,1,171,Br:3;C:81;Cu:1;Fe:1;H:72;N:7;O:3;P:2;S:1,1ef7ab96889a900b79c68873ae06a9687c261942b1c569be7834b919d25b1710,Fe:41;Cu:47,42,28,final,0,0,all rows finite element-x-y-z
MD_configurations/cat-42_pho-28_initial.txt,headerless element-x-y-z,1,171,Br:3;C:81;Cu:1;Fe:1;H:72;N:7;O:3;P:2;S:1,1ef7ab96889a900b79c68873ae06a9687c261942b1c569be7834b919d25b1710,Fe:41;Cu:47,42,28,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-42_pho-29_final.txt,headerless element-x-y-z,1,138,Br:3;C:64;Cu:1;Fe:1;H:60;N:7;P:2,3fc8e4715b20cb5cb205bb47c82bab01eb01d3c54f402b4d834a0ccc1d8754ee,Fe:41;Cu:47,42,29,final,0,0,all rows finite element-x-y-z
MD_configurations/cat-42_pho-29_initial.txt,headerless element-x-y-z,1,138,Br:3;C:64;Cu:1;Fe:1;H:60;N:7;P:2,3fc8e4715b20cb5cb205bb47c82bab01eb01d3c54f402b4d834a0ccc1d8754ee,Fe:41;Cu:47,42,29,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-42_pho-2_final.txt,headerless element-x-y-z,1,162,Br:3;C:77;Cu:1;Fe:1;H:70;N:7;O:1;P:2,6a3236c91a94019fbd62263bacb976636e04b54267bb62bd112523edf90cfcfe,Fe:41;Cu:47,42,2,final,0,0,all rows finite element-x-y-z
MD_configurations/cat-42_pho-2_initial.txt,headerless element-x-y-z,1,162,Br:3;C:77;Cu:1;Fe:1;H:70;N:7;O:1;P:2,6a3236c91a94019fbd62263bacb976636e04b54267bb62bd112523edf90cfcfe,Fe:41;Cu:47,42,2,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-42_pho-30_final.txt,headerless element-x-y-z,1,141,Br:3;C:65;Cu:1;Fe:1;H:62;N:7;P:2,8b09f80cbc3e0375a6642a272ede4ff8b38d7933f1448a85198e342443f8d1aa,Fe:41;Cu:47,42,30,final,0,0,all rows finite element-x-y-z
MD_configurations/cat-42_pho-30_initial.txt,headerless element-x-y-z,1,141,Br:3;C:65;Cu:1;Fe:1;H:62;N:7;P:2,8b09f80cbc3e0375a6642a272ede4ff8b38d7933f1448a85198e342443f8d1aa,Fe:41;Cu:47,42,30,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-42_pho-31_final.txt,headerless element-x-y-z,1,144,Br:3;C:66;Cu:1;Fe:1;H:64;N:7;P:2,8c07736623f8b9459f74e70ae216f44ad7084521166d82eae37016fba279c753,Fe:41;Cu:47,42,31,final,0,0,all rows finite element-x-y-z
MD_configurations/cat-42_pho-31_initial.txt,headerless element-x-y-z,1,144,Br:3;C:66;Cu:1;Fe:1;H:64;N:7;P:2,8c07736623f8b9459f74e70ae216f44ad7084521166d82eae37016fba279c753,Fe:41;Cu:47,42,31,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-42_pho-32_final.txt,headerless element-x-y-z,1,145,Br:3;C:69;Cu:1;Fe:1;H:62;N:7;P:2,f52a9f9787a27ed471cefb6e6030c8101d1942180f5e81d8a2513f85b4f42aba,Fe:41;Cu:47,42,32,final,0,0,all rows finite element-x-y-z
MD_configurations/cat-42_pho-32_initial.txt,headerless element-x-y-z,1,145,Br:3;C:69;Cu:1;Fe:1;H:62;N:7;P:2,f52a9f9787a27ed471cefb6e6030c8101d1942180f5e81d8a2513f85b4f42aba,Fe:41;Cu:47,42,32,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-42_pho-33_final.txt,headerless element-x-y-z,1,181,Br:3;C:84;Cu:1;Fe:1;H:82;N:7;O:1;P:2,148add34b032bb9792edea515815fe695e97dda168b719c972b29013c82026b6,Fe:41;Cu:47,42,33,final,0,0,all rows finite element-x-y-z
MD_configurations/cat-42_pho-33_initial.txt,headerless element-x-y-z,1,181,Br:3;C:84;Cu:1;Fe:1;H:82;N:7;O:1;P:2,148add34b032bb9792edea515815fe695e97dda168b719c972b29013c82026b6,Fe:41;Cu:47,42,33,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-42_pho-34_final.txt,headerless element-x-y-z,1,174,Br:3;C:81;Cu:1;Fe:1;H:78;N:7;O:1;P:2,0fe68c87d40ad9b67a036054159bd5131aaf7adf4d602c27bd60da60ffaa7e2d,Fe:41;Cu:47,42,34,final,0,0,all rows finite element-x-y-z
MD_configurations/cat-42_pho-34_initial.txt,headerless element-x-y-z,1,174,Br:3;C:81;Cu:1;Fe:1;H:78;N:7;O:1;P:2,0fe68c87d40ad9b67a036054159bd5131aaf7adf4d602c27bd60da60ffaa7e2d,Fe:41;Cu:47,42,34,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-42_pho-35_final.txt,headerless element-x-y-z,1,175,Br:3;C:83;Cu:1;Fe:1;H:76;N:7;O:1;P:2;S:1,a02623516b477c31ad9dea32a581c8a39f10cc3e147e6d270554946b8a5a4513,Fe:41;Cu:47,42,35,final,0,0,all rows finite element-x-y-z
MD_configurations/cat-42_pho-35_initial.txt,headerless element-x-y-z,1,175,Br:3;C:83;Cu:1;Fe:1;H:76;N:7;O:1;P:2;S:1,a02623516b477c31ad9dea32a581c8a39f10cc3e147e6d270554946b8a5a4513,Fe:41;Cu:47,42,35,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-42_pho-36_final.txt,headerless element-x-y-z,1,189,Br:3;C:87;Cu:1;Fe:1;H:84;N:7;O:3;P:2;S:1,dfef2fa5963b5f79de57bf955a191fc639b76181041e067af10e15035714d66f,Fe:41;Cu:47,42,36,final,0,0,all rows finite element-x-y-z
MD_configurations/cat-42_pho-36_initial.txt,headerless element-x-y-z,1,189,Br:3;C:87;Cu:1;Fe:1;H:84;N:7;O:3;P:2;S:1,dfef2fa5963b5f79de57bf955a191fc639b76181041e067af10e15035714d66f,Fe:41;Cu:47,42,36,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-42_pho-37_final.txt,headerless element-x-y-z,1,156,Br:3;C:70;Cu:1;Fe:1;H:72;N:7;P:2,a3fe6ad5d1881e195a8b67a35c01c84ffad7473cf3314e1f5e61a3c65d1d1ad1,Fe:41;Cu:47,42,37,final,0,0,all rows finite element-x-y-z
MD_configurations/cat-42_pho-37_initial.txt,headerless element-x-y-z,1,156,Br:3;C:70;Cu:1;Fe:1;H:72;N:7;P:2,a3fe6ad5d1881e195a8b67a35c01c84ffad7473cf3314e1f5e61a3c65d1d1ad1,Fe:41;Cu:47,42,37,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-42_pho-38_final.txt,headerless element-x-y-z,1,159,Br:3;C:71;Cu:1;Fe:1;H:74;N:7;P:2,14855568c6a39963ef6b6483aceaff2f8352d76532bd92dee2548d75ceb75f6d,Fe:41;Cu:47,42,38,final,0,0,all rows finite element-x-y-z
MD_configurations/cat-42_pho-38_initial.txt,headerless element-x-y-z,1,159,Br:3;C:71;Cu:1;Fe:1;H:74;N:7;P:2,14855568c6a39963ef6b6483aceaff2f8352d76532bd92dee2548d75ceb75f6d,Fe:41;Cu:47,42,38,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-42_pho-39_final.txt,headerless element-x-y-z,1,162,Br:3;C:72;Cu:1;Fe:1;H:76;N:7;P:2,3513b2649831dc925dc300ef4a45d9757e95abc9176991fcb61e118aa48a0b90,Fe:41;Cu:47,42,39,final,0,0,all rows finite element-x-y-z
MD_configurations/cat-42_pho-39_initial.txt,headerless element-x-y-z,1,162,Br:3;C:72;Cu:1;Fe:1;H:76;N:7;P:2,3513b2649831dc925dc300ef4a45d9757e95abc9176991fcb61e118aa48a0b90,Fe:41;Cu:47,42,39,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-42_pho-3_final.txt,headerless element-x-y-z,1,163,Br:3;C:79;Cu:1;Fe:1;H:68;N:7;O:1;P:2;S:1,2fa6f11e68f5db873160299bbcb3f9d9981583ea2b2b37245187ddb96512a214,Fe:41;Cu:47,42,3,final,0,0,all rows finite element-x-y-z
MD_configurations/cat-42_pho-3_initial.txt,headerless element-x-y-z,1,163,Br:3;C:79;Cu:1;Fe:1;H:68;N:7;O:1;P:2;S:1,2fa6f11e68f5db873160299bbcb3f9d9981583ea2b2b37245187ddb96512a214,Fe:41;Cu:47,42,3,initial,0,0,all rows finite element-x-y-z
MD_configurations/cat-42_pho-40_final.txt,headerless element-x-y-z,1,163,Br:3;C:75;Cu:1;Fe:1;H:74;N:7;P:2,0f4ea435bc4918a659fec3aa874b000910fb8855a61b8ad1cfaf70d6e95708d8,Fe:41;Cu:47,42,40,final,0,0,all rows finite element-x-y-z
